address,price,beds,baths,area,zpid,id,detailUrl,marketingStatusSimplifiedCd,builderName,isUndisclosedAddress,isZillowOwned,beds_missing,baths_missing,area_missing,lotArea_acres,latitude,longitude,builderName_encoded,price_per_sq_ft,price_range
"2412 Custis Rd, Arlington, VA 22201",0.8651515151515152,6.0,6.0,0.28923076923076924,12078894,12078894,https://www.zillow.com/homedetails/2412-Custis-Rd-Arlington-VA-22201/12078894_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89173,-77.08818,91,759.3085106382979,High
"2120 S St NW, Washington, DC 20008",0.8784848484848485,4.0,4.0,0.2846153846153846,63030109,63030109,https://www.zillow.com/homedetails/2120-S-St-NW-Washington-DC-20008/63030109_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91383,-77.04823,91,783.5135135135135,High
"1610 Montello Ave NE, Washington, DC 20002",0.22121212121212122,3.0,4.0,0.1716923076923077,500180,500180,https://www.zillow.com/homedetails/1610-Montello-Ave-NE-Washington-DC-20002/500180_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90747,-76.98722,91,327.06093189964156,Medium
"910 M St NW APT 525, Washington, DC 20001",0.1906060606060606,2.0,2.0,0.07415384615384615,71739585,71739585,https://www.zillow.com/homedetails/910-M-St-NW-APT-525-Washington-DC-20001/71739585_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90539,-77.02457,91,652.4896265560166,Medium
"705 21st St S, Arlington, VA 22202",0.6133333333333334,4.0,5.0,0.2863076923076923,12106350,12106350,https://www.zillow.com/homedetails/705-21st-St-S-Arlington-VA-22202/12106350_zpid/,new_construction,Classic Cottages,0,0,0,0,0,0.0,38.85501,-77.05789,26,543.7936593229447,High
"3546 13th St NW APT 1, Washington, DC 20010",0.14393939393939395,2.0,2.0,0.06992307692307692,108442772,108442772,https://www.zillow.com/homedetails/3546-13th-St-NW-APT-1-Washington-DC-20010/108442772_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.93364,-77.03002,91,522.5522552255226,Low
"2709 N #N, Washington, DC 20007",0.537878787878788,3.0,3.0,0.15215384615384617,351483899,351483899,https://www.zillow.com/homedetails/2709-N-N-Washington-DC-20007/351483899_zpid/,new_construction,,0,0,0,0,0,0.0,38.90713,-77.05626,91,897.37108190091,High
"1111 Orren St NE UNIT 404, Washington, DC 20002",0.08586545454545455,2.0,1.0,0.054615384615384614,247164982,247164982,https://www.zillow.com/homedetails/1111-Orren-St-NE-UNIT-404-Washington-DC-20002/247164982_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90144,-76.98632,91,399.0929577464789,Low
"2939 Van Ness St NW APT 927, Washington, DC 20008",0.0893939393939394,1.0,1.0,0.06584615384615385,454229,454229,https://www.zillow.com/homedetails/2939-Van-Ness-St-NW-APT-927-Washington-DC-20008/454229_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.94445,-77.06007,91,344.6261682242991,Low
"88 V St SW PENTHOUSE 1, Washington, DC 20024",0.6327272727272728,2.0,3.0,0.10730769230769231,334523436,334523436,https://www.zillow.com/homedetails/88-V-St-SW-PENTHOUSE-1-Washington-DC-20024/334523436_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.8645,-77.01182,91,1496.774193548387,High
"1504 Delafield Pl NW, Washington, DC 20011",0.4545454545454546,7.0,4.0,0.41584615384615387,468929,468929,https://www.zillow.com/homedetails/1504-Delafield-Pl-NW-Washington-DC-20011/468929_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.94881,-77.03513,91,277.4694783573807,High
"830 21st St S, Arlington, VA 22202",0.6421212121212122,5.0,5.0,0.385,12106469,12106469,https://www.zillow.com/homedetails/830-21st-St-S-Arlington-VA-22202/12106469_zpid/,new_construction,Classic Cottages,0,0,0,0,0,0.0,38.85464,-77.06097,26,423.3766233766234,High
"1200 Crystal Dr APT 214, Arlington, VA 22202",0.1603030303030303,2.0,1.0,0.08038461538461539,12104825,12104825,https://www.zillow.com/homedetails/1200-Crystal-Dr-APT-214-Arlington-VA-22202/12104825_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.8622,-77.04917,91,506.2200956937799,Medium
"748 7th St SE, Washington, DC 20003",0.3484848484848485,3.0,3.0,0.15407692307692308,182991666,182991666,https://www.zillow.com/homedetails/748-7th-St-SE-Washington-DC-20003/182991666_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.87979,-76.99587,91,574.1387918122816,High
"330 Maryland Ave NE, Washington, DC 20002",0.7257575757575758,6.0,6.0,0.3067692307692308,414683,414683,https://www.zillow.com/homedetails/330-Maryland-Ave-NE-Washington-DC-20002/414683_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89331,-77.00107,91,600.5516549648947,High
"912 F St NW APT 502, Washington, DC 20004",0.17575727272727273,1.0,2.0,0.07292307692307692,71739705,71739705,https://www.zillow.com/homedetails/912-F-St-NW-APT-502-Washington-DC-20004/71739705_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89716,-77.02481,91,611.8132911392405,Medium
"2301 Champlain St NW APT T04, Washington, DC 20009",0.18636363636363637,2.0,2.0,0.07223076923076924,63892312,63892312,https://www.zillow.com/homedetails/2301-Champlain-St-NW-APT-T04-Washington-DC-20009/63892312_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.9208,-77.04087,91,654.9520766773163,Medium
"700 7th St SW APT 512, Washington, DC 20024",0.1090909090909091,1.0,1.0,0.05692307692307692,409351,409351,https://www.zillow.com/homedetails/700-7th-St-SW-APT-512-Washington-DC-20024/409351_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.88065,-77.02094,91,486.4864864864865,Low
"2100 S Nelson St, Arlington, VA 22204",0.4696666666666667,6.0,4.0,0.27715384615384614,12102073,12102073,https://www.zillow.com/homedetails/2100-S-Nelson-St-Arlington-VA-22204/12102073_zpid/,coming_soon,Kb Custom Homes,0,0,0,0,0,0.0,38.85014,-77.09073,65,430.1693033583125,High
"151 N Carolina Ave SE, Washington, DC 20003",0.7572727272727273,8.0,6.0,0.3496153846153846,413317,413317,https://www.zillow.com/homedetails/151-N-Carolina-Ave-SE-Washington-DC-20003/413317_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.88408,-77.00387,91,549.8349834983499,High
"3901 New Hampshire Ave NW, Washington, DC 20011",0.620909090909091,6.0,5.0,0.27692307692307694,481475,481475,https://www.zillow.com/homedetails/3901-New-Hampshire-Ave-NW-Washington-DC-20011/481475_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.938942,-77.02215,91,569.1666666666666,High
"4331 44th St NW, Washington, DC 20016",0.6027272727272728,6.0,4.0,0.19323076923076923,442497,442497,https://www.zillow.com/homedetails/4331-44th-St-NW-Washington-DC-20016/442497_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.946136,-77.086075,91,791.7993630573249,High
"2005 S Lincoln St, Arlington, VA 22204",0.40151515151515155,4.0,4.0,0.22915384615384615,145639187,145639187,https://www.zillow.com/homedetails/2005-S-Lincoln-St-Arlington-VA-22204/145639187_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.85132,-77.08752,91,444.7801275595838,High
"2626 10th St NE, Washington, DC 20018",0.16363636363636364,3.0,2.0,0.10076923076923078,496487,496487,https://www.zillow.com/homedetails/2626-10th-St-NE-Washington-DC-20018/496487_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92387,-76.9927,91,412.21374045801525,Medium
"1101 3rd St SW APT 312, Washington, DC 20024",0.09087878787878788,1.0,1.0,0.040461538461538465,108411614,108411614,https://www.zillow.com/homedetails/1101-3rd-St-SW-APT-312-Washington-DC-20024/108411614_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.87711,-77.01572,91,570.1520912547528,Low
"1238 Florida Ave NE, Washington, DC 20002",0.3015151515151515,3.0,3.0,0.13892307692307693,501079,501079,https://www.zillow.com/homedetails/1238-Florida-Ave-NE-Washington-DC-20002/501079_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90249,-76.98899,91,550.9413067552603,Medium
"3505 16th St S, Arlington, VA 22204",0.4090909090909091,4.0,4.0,0.32261538461538464,12094232,12094232,https://www.zillow.com/homedetails/3505-16th-St-S-Arlington-VA-22204/12094232_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.8562,-77.08995,91,321.88841201716735,High
"4014 Georgia Ave NW #202, Washington, DC 20011",0.11815151515151516,2.0,1.0,0.052000000000000005,339416181,339416181,https://www.zillow.com/homedetails/4014-Georgia-Ave-NW-202-Washington-DC-20011/339416181_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.940323,-77.02522,91,576.7751479289941,Low
"2605 11th St N, Arlington, VA 22201",0.8330303030303031,5.0,6.0,0.4356923076923077,12085434,12085434,https://www.zillow.com/homedetails/2605-11th-St-N-Arlington-VA-22201/12085434_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.88624,-77.08934,91,485.3460451977401,High
"1200 Crystal Dr APT 211, Arlington, VA 22202",0.13484848484848486,1.0,1.0,0.07192307692307692,12104777,12104777,https://www.zillow.com/homedetails/1200-Crystal-Dr-APT-211-Arlington-VA-22202/12104777_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.8622,-77.04917,91,475.93582887700535,Low
"905 Eldon Dr, Alexandria, VA 22302",0.6815151515151515,6.0,5.0,0.3260769230769231,192131048,192131048,https://www.zillow.com/homedetails/905-Eldon-Dr-Alexandria-VA-22302/192131048_zpid/,coming_soon,Morris Construction,0,0,0,0,0,0.0,38.83543,-77.07711,87,530.5496579381929,High
"439 Washington #Q-1, Washington, DC 20001",0.30272727272727273,3.0,3.0,0.13153846153846155,347300973,347300973,https://www.zillow.com/homedetails/439-Washington-Q-1-Washington-DC-20001/347300973_zpid/,new_construction,,0,0,0,0,0,0.0,38.910435,-77.01773,91,584.2105263157895,Medium
"1000 New Jersey Ave SE APT 106, Washington, DC 20003",0.1696969696969697,2.0,2.0,0.079,2081102805,2081102805,https://www.zillow.com/homedetails/1000-New-Jersey-Ave-SE-APT-106-Washington-DC-20003/2081102805_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.87801,-77.00433,91,545.2775073028238,Medium
"1211 S Eads St APT 1904, Arlington, VA 22202",0.25,2.0,2.0,0.11053846153846154,54896780,54896780,https://www.zillow.com/homedetails/1211-S-Eads-St-APT-1904-Arlington-VA-22202/54896780_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.862118,-77.0525,91,574.1127348643006,Medium
"2400 Clarendon Blvd APT 202, Arlington, VA 22201",0.14087878787878788,1.0,2.0,0.06384615384615384,12085172,12085172,https://www.zillow.com/homedetails/2400-Clarendon-Blvd-APT-202-Arlington-VA-22201/12085172_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.88955,-77.088,91,560.1204819277109,Low
"611 Kennedy St NW #9, Washington, DC 20011",0.15121212121212121,3.0,2.0,0.08107692307692307,350757838,350757838,https://www.zillow.com/homedetails/611-Kennedy-St-NW-9-Washington-DC-20011/350757838_zpid/,new_construction,,0,0,0,0,0,0.0,38.9566,-77.02143,91,473.43453510436433,Low
"1669 Wisconsin Ave NW, Washington, DC 20007",0.3484848484848485,1.0,3.0,0.07692307692307693,2126908267,2126908267,https://www.zillow.com/homedetails/1669-Wisconsin-Ave-NW-Washington-DC-20007/2126908267_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91217,-77.06569,91,1150.0,High
"3528 Reservoir Rd NW, Washington, DC 20007",0.9984848484848485,5.0,5.0,0.3556923076923077,68071233,68071233,https://www.zillow.com/homedetails/3528-Reservoir-Rd-NW-Washington-DC-20007/68071233_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91249,-77.07012,91,712.5865051903114,High
"842 Madison St NW #A, Washington, DC 20011",0.20303030303030303,4.0,4.0,0.137,2057186526,2057186526,https://www.zillow.com/homedetails/842-Madison-St-NW-A-Washington-DC-20011/2057186526_zpid/,new_construction,,0,0,0,0,0,0.0,38.95822,-77.02567,91,376.19314991577767,Medium
"637 Oglethorpe St NE, Washington, DC 20011",0.20606030303030304,4.0,3.0,0.12223076923076924,493915,493915,https://www.zillow.com/homedetails/637-Oglethorpe-St-NE-Washington-DC-20011/493915_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.96078,-76.99815,91,427.94147262429203,Medium
"1118 Neal St NE #2, Washington, DC 20002",0.19696939393939394,4.0,3.0,0.136,2054456266,2054456266,https://www.zillow.com/homedetails/1118-Neal-St-NE-2-Washington-DC-20002/2054456266_zpid/,new_construction,,0,0,0,0,0,0.0,38.90547,-76.99057,91,367.64649321266967,Medium
"4000 Cathedral Ave NW #344-345B, Washington, DC 20016",0.3787878787878788,4.0,4.0,0.23076923076923078,2053064706,2053064706,https://www.zillow.com/homedetails/4000-Cathedral-Ave-NW-344-345B-Washington-DC-20016/2053064706_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.927635,-77.08028,91,416.6666666666667,High
"475 K St NW UNIT 1223, Washington, DC 20001",0.18030303030303033,2.0,1.0,0.06584615384615385,88810085,88810085,https://www.zillow.com/homedetails/475-K-St-NW-UNIT-1223-Washington-DC-20001/88810085_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90279,-77.01831,91,695.0934579439253,Medium
"820 Oglethorpe St NE, Washington, DC 20011",0.15303,3.0,2.0,0.08369230769230769,494230,494230,https://www.zillow.com/homedetails/820-Oglethorpe-St-NE-Washington-DC-20011/494230_zpid/,coming_soon,,0,0,0,0,0,0.0,38.95841,-76.99402,91,464.15349264705884,Medium
"701 Pennsylvania Ave #1014, Washington, DC 20004",0.14390909090909093,1.0,1.0,0.03761538461538462,408509,408509,https://www.zillow.com/homedetails/701-Pennsylvania-Ave-1014-Washington-DC-20004/408509_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89442,-77.02238,91,971.1656441717791,Low
"1606 A St NE, Washington, DC 20002",0.36030303030303035,4.0,4.0,0.2500769230769231,426335,426335,https://www.zillow.com/homedetails/1606-A-St-NE-Washington-DC-20002/426335_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89117,-76.98182,91,365.7336204244848,High
"2801 New Mexico Ave NW PENTHOUSE 15, Washington, DC 20007",0.5451515151515152,2.0,4.0,0.1783076923076923,446212,446212,https://www.zillow.com/homedetails/2801-New-Mexico-Ave-NW-PENTHOUSE-15-Washington-DC-20007/446212_zpid/,coming_soon,,0,0,0,0,0,0.0,38.92643,-77.08107,91,776.100086281277,High
"1805 Crystal Dr APT 511S, Arlington, VA 22202",0.20454545454545456,2.0,2.0,0.09384615384615384,12104486,12104486,https://www.zillow.com/homedetails/1805-Crystal-Dr-APT-511S-Arlington-VA-22202/12104486_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.85657,-77.04882,91,553.2786885245902,Medium
"16 17th St NE APT 121, Washington, DC 20002",0.16363606060606062,2.0,2.0,0.08684615384615385,123823547,123823547,https://www.zillow.com/homedetails/16-17th-St-NE-APT-121-Washington-DC-20002/123823547_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89042,-76.98116,91,478.29849424269264,Medium
"5507 7th St NW #1, Washington, DC 20011",0.10603030303030303,2.0,2.0,0.059153846153846154,2053529896,2053529896,https://www.zillow.com/homedetails/5507-7th-St-NW-1-Washington-DC-20011/2053529896_zpid/,new_construction,5507 7th St Nw Llc,0,0,0,0,0,0.0,38.95669,-77.02208,1,455.0065019505852,Low
"6231 N Dakota Ave NW, Washington, DC 20011",0.3003030303030303,5.0,4.0,0.17861538461538462,488086,488086,https://www.zillow.com/homedetails/6231-N-Dakota-Ave-NW-Washington-DC-20011/488086_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.96579,-77.0153,91,426.7872523686477,Medium
"811 4th St NW UNIT 720, Washington, DC 20001",0.19393939393939394,2.0,2.0,0.06676923076923078,82295933,82295933,https://www.zillow.com/homedetails/811-4th-St-NW-UNIT-720-Washington-DC-20001/82295933_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90097,-77.01592,91,737.3271889400921,Medium
"1010 Massachusetts Ave NW PENTHOUSE 109, Washington, DC 20001",0.203,2.0,1.0,0.07230769230769231,82295766,82295766,https://www.zillow.com/homedetails/1010-Massachusetts-Ave-NW-PENTHOUSE-109-Washington-DC-20001/82295766_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90347,-77.02609,91,712.6595744680851,Medium
"1321 Bayliss Dr, Alexandria, VA 22302",0.2984848484848485,4.0,3.0,0.23123076923076924,192130404,192130404,https://www.zillow.com/homedetails/1321-Bayliss-Dr-Alexandria-VA-22302/192130404_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.82149,-77.0781,91,327.6779773785762,Medium
"5312 Leverett St, Oxon Hill, MD 20745",0.10300000000000001,3.0,2.0,0.08030769230769232,37457178,37457178,https://www.zillow.com/homedetails/5312-Leverett-St-Oxon-Hill-MD-20745/37457178_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.81744,-76.99483,91,325.57471264367814,Low
"1205 Michigan Ct, Alexandria, VA 22314",0.2651515151515152,3.0,3.0,0.1176923076923077,192147687,192147687,https://www.zillow.com/homedetails/1205-Michigan-Ct-Alexandria-VA-22314/192147687_zpid/,coming_soon,,0,0,0,0,0,0.0,38.818035,-77.04513,91,571.8954248366013,Medium
"1001 L St NW #702, Washington, DC 20001",0.25424242424242427,2.0,2.0,0.09769230769230769,63890067,63890067,https://www.zillow.com/homedetails/1001-L-St-NW-702-Washington-DC-20001/63890067_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90441,-77.02624,91,660.6299212598425,Medium
"777 7th St NW APT 914, Washington, DC 20001",0.14696969696969697,2.0,2.0,0.07846153846153846,63890307,63890307,https://www.zillow.com/homedetails/777-7th-St-NW-APT-914-Washington-DC-20001/63890307_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.8995,-77.02173,91,475.4901960784314,Low
"2214 11th St NW #1, Washington, DC 20001",0.18151515151515152,2.0,2.0,0.07976923076923077,114416392,114416392,https://www.zillow.com/homedetails/2214-11th-St-NW-1-Washington-DC-20001/114416392_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91963,-77.0273,91,577.6277724204435,Medium
"2920 Georgia Ave NW UNIT 304, Washington, DC 20001",0.09021212121212122,2.0,2.0,0.06646153846153846,126228603,126228603,https://www.zillow.com/homedetails/2920-Georgia-Ave-NW-UNIT-304-Washington-DC-20001/126228603_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.927654,-77.02354,91,344.56018518518516,Low
"2117 1st St NW, Washington, DC 20001",0.5696666666666667,7.0,7.0,0.34384615384615386,480808,480808,https://www.zillow.com/homedetails/2117-1st-St-NW-Washington-DC-20001/480808_zpid/,new_construction,,0,0,0,0,0,0.0,38.91864,-77.01182,91,420.55928411633107,High
"2625 Sherman Ave NW UNIT A, Washington, DC 20001",0.20454545454545456,3.0,3.0,0.10384615384615385,311114400,311114400,https://www.zillow.com/homedetails/2625-Sherman-Ave-NW-UNIT-A-Washington-DC-20001/311114400_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.9246,-77.02531,91,500.0,Medium
"809 6th St NW APT 14, Washington, DC 20001",0.1590909090909091,2.0,2.0,0.07730769230769231,63890419,63890419,https://www.zillow.com/homedetails/809-6th-St-NW-APT-14-Washington-DC-20001/63890419_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90026,-77.01957,91,522.3880597014926,Medium
"2250 11th St NW #108, Washington, DC 20001",0.1333030303030303,1.0,1.0,0.05823076923076923,108429407,108429407,https://www.zillow.com/homedetails/2250-11th-St-NW-108-Washington-DC-20001/108429407_zpid/,recentchange,,0,0,0,0,0,0.0,38.92048,-77.02733,91,581.10964332893,Low
"2707 1st Street Nw Chatfield LOT 936, Washington, DC 20001",0.3514848484848485,4.0,3.0,0.1823076923076923,351537524,351537524,https://www.zillow.com/homedetails/2707-1st-Street-Nw-Chatfield-LOT-936-Washington-DC-20001/351537524_zpid/,new_construction,Eya,0,0,0,0,0,0.0,38.92614,-77.01197,42,489.40928270042195,High
"2920 Georgia Ave NW UNIT 301, Washington, DC 20001",0.12727212121212123,1.0,1.0,0.049923076923076924,183131521,183131521,https://www.zillow.com/homedetails/2920-Georgia-Ave-NW-UNIT-301-Washington-DC-20001/183131521_zpid/,coming_soon,,0,0,0,0,0,0.0,38.92769,-77.02342,91,647.1463790446842,Low
"2725 11th St NW, Washington, DC 20001",0.19390909090909092,3.0,3.0,0.10830769230769231,473652,473652,https://www.zillow.com/homedetails/2725-11th-St-NW-Washington-DC-20001/473652_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.92555,-77.02674,91,454.4744318181818,Medium
"1827 S St NW #1, Washington, DC 20009",0.16663636363636364,1.0,1.0,0.0,351169516,351169516,https://www.zillow.com/homedetails/1827-S-St-NW-1-Washington-DC-20009/351169516_zpid/,coming_soon,,0,0,0,0,0,0.0,38.91434,-77.04255,91,0.0,Medium
"2509 S Kenwood St, Arlington, VA 22206",0.2878787878787879,5.0,5.0,0.20692307692307693,12102658,12102658,https://www.zillow.com/homedetails/2509-S-Kenwood-St-Arlington-VA-22206/12102658_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.84675,-77.0845,91,353.1598513011152,Medium
"1901 Columbia Rd NW APT 101, Washington, DC 20009",0.15000000000000002,1.0,1.0,0.061384615384615385,461716,461716,https://www.zillow.com/homedetails/1901-Columbia-Rd-NW-APT-101-Washington-DC-20009/461716_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91887,-77.04525,91,620.3007518796992,Low
"1401 R St NW #310, Washington, DC 20009",0.14242424242424243,1.0,1.0,0.03892307692307692,121341687,121341687,https://www.zillow.com/homedetails/1401-R-St-NW-310-Washington-DC-20009/121341687_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91277,-77.03223,91,928.8537549407115,Low
"361 N St SW, Washington, DC 20024",0.21363636363636365,2.0,3.0,0.1996153846153846,411795,411795,https://www.zillow.com/homedetails/361-N-St-SW-Washington-DC-20024/411795_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.875416,-77.01623,91,271.67630057803467,Medium
"1803 37th St NW, Washington, DC 20007",0.817878787878788,5.0,6.0,0.2780769230769231,433311,433311,https://www.zillow.com/homedetails/1803-37th-St-NW-Washington-DC-20007/433311_zpid/,coming_soon,,0,0,0,0,0,0.0,38.91469,-77.07249,91,746.6113416320885,High
"1696 32nd St NW, Washington, DC 20007",0.5227272727272727,3.0,3.0,0.14453846153846153,430914,430914,https://www.zillow.com/homedetails/1696-32nd-St-NW-Washington-DC-20007/430914_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91307,-77.06438,91,918.0415114422565,High
"1452 Foxhall Rd NW, Washington, DC 20007",0.6045454545454546,3.0,5.0,0.3376923076923077,434905,434905,https://www.zillow.com/homedetails/1452-Foxhall-Rd-NW-Washington-DC-20007/434905_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90863,-77.08284,91,454.4419134396355,High
"1121 Arlington Blvd APT 940-N, Arlington, VA 22209",0.048484848484848485,1.0,1.0,0.03953846153846154,2079790619,2079790619,https://www.zillow.com/homedetails/1121-Arlington-Blvd-APT-940-N-Arlington-VA-22209/2079790619_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89153,-77.0693,91,311.284046692607,Low
"3219 Wisconsin Ave NW UNIT 101, Washington, DC 20016",0.27121212121212124,2.0,3.0,0.11661538461538462,346394115,346394115,https://www.zillow.com/homedetails/3219-Wisconsin-Ave-NW-UNIT-101-Washington-DC-20016/346394115_zpid/,new_construction,,0,0,0,0,0,0.0,38.9333,-77.07207,91,590.3693931398417,Medium
"3022 Porter St NW APT 302, Washington, DC 20008",0.11796969696969697,2.0,1.0,0.06538461538461539,347685846,347685846,https://www.zillow.com/homedetails/3022-Porter-St-NW-APT-302-Washington-DC-20008/347685846_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.93675,-77.06238,91,458.0,Low
"418 7th St SE APT 401, Washington, DC 20003",0.3484848484848485,2.0,3.0,0.079,311112914,311112914,https://www.zillow.com/homedetails/418-7th-St-SE-APT-401-Washington-DC-20003/311112914_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.88322,-76.99592,91,1119.7663096397273,High
"1837 Corcoran St NW #21, Washington, DC 20009",0.1893939393939394,1.0,1.0,0.05738461538461539,399603,399603,https://www.zillow.com/homedetails/1837-Corcoran-St-NW-21-Washington-DC-20009/399603_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91202,-77.04271,91,837.8016085790885,Medium
"4004 8th St NE APT 2, Washington, DC 20017",0.12121060606060607,2.0,1.0,0.05907692307692308,250254026,250254026,https://www.zillow.com/homedetails/4004-8th-St-NE-APT-2-Washington-DC-20017/250254026_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89037,-77.03196,91,520.8268229166666,Low
"2238 Ontario Rd NW #3, Washington, DC 20009",0.0993939393939394,1.0,1.0,0.027,339415023,339415023,https://www.zillow.com/homedetails/2238-Ontario-Rd-NW-3-Washington-DC-20009/339415023_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91966,-77.03976,91,934.4729344729345,Low
"1740 New Hampshire Ave NW APT D, Washington, DC 20009",0.1906060606060606,1.0,2.0,0.09153846153846154,400594,400594,https://www.zillow.com/homedetails/1740-New-Hampshire-Ave-NW-APT-D-Washington-DC-20009/400594_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.91394,-77.03973,91,528.5714285714286,Medium
"3618 Connecticut Ave NW APT 101, Washington, DC 20008",0.07572727272727273,1.0,1.0,0.06538461538461539,250253871,250253871,https://www.zillow.com/homedetails/3618-Connecticut-Ave-NW-APT-101-Washington-DC-20008/250253871_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.93752,-77.06011,91,294.0,Low
"3601 Wisconsin Ave NW APT 206, Washington, DC 20016",0.07572727272727273,1.0,1.0,0.059923076923076926,450002,450002,https://www.zillow.com/homedetails/3601-Wisconsin-Ave-NW-APT-206-Washington-DC-20016/450002_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.93765,-77.07365,91,320.795892169448,Low
"1600 12th St S, Arlington, VA 22204",0.1878787878787879,4.0,2.0,0.085,12104188,12104188,https://www.zillow.com/homedetails/1600-12th-St-S-Arlington-VA-22204/12104188_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.86375,-77.07176,91,561.0859728506788,Medium
"2209 19th Ct N, Arlington, VA 22201",0.42363636363636364,4.0,4.0,0.16392307692307692,119364376,119364376,https://www.zillow.com/homedetails/2209-19th-Ct-N-Arlington-VA-22201/119364376_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.89555,-77.08712,91,656.0300328484279,High
"1518 Massachusetts Ave SE, Washington, DC 20003",0.19545454545454546,2.0,2.0,0.06461538461538462,425908,425908,https://www.zillow.com/homedetails/1518-Massachusetts-Ave-SE-Washington-DC-20003/425908_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.88718,-76.983,91,767.8571428571429,Medium
"1239 Vermont Ave NW APT 902, Washington, DC 20005",0.13606060606060608,2.0,2.0,0.06061538461538462,406189,406189,https://www.zillow.com/homedetails/1239-Vermont-Ave-NW-APT-902-Washington-DC-20005/406189_zpid/,for_sale_by_agent,,0,0,0,0,0,0.0,38.90702,-77.03071,91,569.7969543147208,Low
